TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.cli.DefaultParser,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,227,0.3,2,43,202,260650,1762892737553,0.5802469135802469,111111111111111111100011111111100111110111111000011111111111110000000001111100010000001111111000000000001111100111000011000000001111111000011000001111111110011111101111111110111000000000000000000000111111111111111111100000000000000111101111111,0.40789473684210525,011111111110111000000011111110111011011110000011010100000000010100000000111101000000000000000000111011100110100010111000101111111000001111111000111111111101111100001010000000000000000000000000000000000000001111111100000000000000,1.0,111111111111111111111,0,0,13,2,0.3996478873239437,1111111111110000110111111011111111111111101111111000011111111111001111111111111111111111000001100000000000000000000000000011111000001111111101111111100101000000000000000000000000000000001100101000000000000000000000000110111000000000000000000000000000000000000000011111111100011111111101110011100101001111110000000000000111111010110110000011110001111010110001011111011111111111101111011111110000001010111110100000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000111100111011111111111111111110000000000000000,0.6,101111010101010,1.0,11111111111111111,1.0,11111111111111111,0.40789473684210525,111100111111110001000011111101110111010111000011100100000000001100000000111110000000000000000000111011011001001010110100101111110010001111110001111111101111111100001000010000000000000000000000000000000000001111111100000000000000
