TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.cli.help.TextHelpAppendable,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,109,0.3,2,81,1311,174547,1762893291300,0.974025974025974,1111111111111111111011111110111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111101111,0.91,1111111111111111101011111111110111111110110111110111111111111111111111111111111111111110111111110101,1.0,11111111111111111111111111111,2,1,27,7,0.952712100139082,11111111111111111111111111111111111111111111111111111111111111111111111111110100110000000000111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111101111111011101111111111010011111111111111111111111111111111111111111111111111111111111111111111110111111111111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111111111111111111111111111111111110111111111111111111111111111111011111111111111111111111111111111111011111111111111111111111111111111111111111111110111111111111111110111111111111111111111111111111111111111111111111111111111111111101111111111011111111111111111111111111111001011000,0.7096774193548387,10111011011111111111001110111101101101111110111111100100100100,1.0,1111111111111111111111,1.0,1111111111111111111111,0.9,1111111111111111001111111101110111111110110111110111111111111111111111111111111111111110111111111001
