TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.cli.CommandLine,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,96,0.3,2,116,2112,146640,1762893738550,0.9602649006622517,1111111111111111111111100011111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111111110011111111111111111110111,0.968503937007874,0111111111111111111111111111111111111111111111111111111111111111111111111101111111111111111111111111111111111011111111111111011,1.0,11111,2,1,1,1,0.8627450980392157,111111111111111001111111101101111111111111111111111101110111111111111111111111111111111111011111111111111110111111111111111111111111010000000000001111111,0.7515923566878981,1000011011000101101101110100101101100011111110111111110111111110011111110010110110011100111111111111111111111110011111110011111110111111110111111111011111110,1.0,111111111111111111111111111111111111111111111111111111111111111,1.0,111111111111111111111111111111111111111111111111111111111111111,0.937007874015748,1111110011111111111111111111111111111111111111111111111111111111111111111011111111111111111111111111110001111011111111111111011
