TARGET_CLASS,configuration_id,criterion,ctg_min_time_per_job,ctg_schedule,search_budget,p_object_pool,ctg_time_per_class,Size,Length,Total_Time,Random_Seed,LineCoverage,LineCoverageBitString,BranchCoverage,BranchCoverageBitString,ExceptionCoverage,ExceptionCoverageBitString,Explicit_MethodExceptions,Explicit_TypeExceptions,Implicit_MethodExceptions,Implicit_TypeExceptions,WeakMutationScore,WeakMutationCoverageBitString,OutputCoverage,OutputCoverageBitString,MethodCoverage,MethodCoverageBitString,MethodNoExceptionCoverage,MethodNoExceptionCoverageBitString,CBranchCoverage,CBranchCoverageBitString
org.apache.commons.cli.Options,default,LINE;BRANCH;EXCEPTION;WEAKMUTATION;OUTPUT;METHOD;METHODNOEXCEPTION;CBRANCH,1,BUDGET,68,0.3,2,37,121,83529,1762894100738,1.0,11111111111111111111111111111111111111111111111111111111111111111111,1.0,1111111111111111111111111111111111111111111111111,1.0,1111111111,5,1,5,1,0.9157894736842105,11110111111111111111111111111111111111111111110111011111111011111110111110111111011111111011111,0.6301369863013698,1010101010101011011011001011111111101110111101111010000000111111110110010,1.0,1111111111111111111,1.0,1111111111111111111,1.0,1111111111111111111111111111111111111111111111111
